Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,HE_01_CHCl3,HE_02_CHCl3,HE_03_CHCl3,HE_04_CHCl3,HE_05_CHCl3,HE_06_CHCl3,HE_07_CHCl3,HE_08_CHCl3,HE_09_CHCl3,HE_10_CHCl3,HE_11_CHCl3,HE_12_CHCl3,HE_13_CHCl3,HE_14_CHCl3,HE_15_CHCl3
542.415664,0,0,0,0,0,0,0,0,,None,543.42294046688,0,-1,0,0,0,0,0,0,0,0,0,3080745.5,0,0,0,0,0
542.429299,0,0,0,0,0,0,0,0,,None,543.43657546688,0,-1,0,0,0,1660877.1,0,0,0,0,0,0,0,0,0,0,0
542.429762,0,0,0,0,0,0,0,0,,None,543.43703846688,0,-1,0,0,0,0,0,0,2065010.9,1921095.1,2033367.4,0,1837656,0,0,0,0
542.442622,31,61,6,1,0,0,0,0,CHON,Lipid,543.44989846688,-0.017979541495503,-1,0,0,0,1717199.6,0,0,0,0,0,0,0,0,0,0,0
542.449577,0,0,0,0,0,0,0,0,,None,543.45685346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2184819.8,0,0
542.450344285714,0,0,0,0,0,0,0,0,,None,543.457620752594,0,-1,0,0,0,3573713,0,3211752.5,2222200.8,2492492.5,3935452,0,0,0,0,2739593.5,2470503.3
542.4509695,0,0,0,0,0,0,0,0,,None,543.45824596688,0,-1,0,0,0,0,4061782.8,0,0,0,0,0,3034973,0,0,0,0
542.451648,32,66,1,0,1,2,0,0,CHOS,Lipid,543.45892446688,-0.113179445983137,-1,0,0,0,0,0,0,0,0,0,0,0,2483331,0,0,0
542.456986,0,0,0,0,0,0,0,0,,None,543.46426246688,0,-1,0,0,0,2061778.1,0,0,0,0,0,0,0,0,0,0,0
542.478694,0,0,0,0,0,0,0,0,,None,543.48597046688,0,-1,0,1687563.9,0,1723478.1,0,0,0,0,0,0,0,0,0,0,0
542.485836,0,0,0,0,0,0,0,0,,None,543.49311246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2463866.3,0,0
542.4865766,0,0,0,0,0,0,0,0,,None,543.49385306688,0,-1,0,0,0,4195287.5,0,4266478.5,0,0,0,3409462.3,0,0,0,2983312.8,1634921
542.48698875,32,66,5,0,1,0,0,0,CHO,Lipid,543.49426521688,0.211317814013108,-1,0,0,0,0,5327973.5,0,6530691.5,7375958,9248996,0,0,0,0,0,0
542.48726,0,0,0,0,0,0,0,0,,None,543.49453646688,0,-1,0,0,0,0,0,0,0,0,0,0,4222053.5,0,0,0,0
542.487909,0,0,0,0,0,0,0,0,,None,543.49518546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,3133066.8,0,0,0
543.25951425,0,0,0,0,0,0,0,0,,None,544.26679071688,0,-1,2308420.3,0,1511469.3,2444386.5,0,0,0,0,0,0,0,0,0,1660458.3,0
543.259815,30,40,9,0,0,0,0,0,CHO,Lignin,544.26709146688,0.25982834943637,-1,0,0,0,0,0,0,0,0,0,2808513.5,0,0,0,0,0
543.295246,0,0,0,0,0,0,0,0,,None,544.30252246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2103558.8,0,0
543.295579,23,48,10,2,0,1,0,0,CHONS,Protein,544.30285546688,0.203921987598119,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1917745.5,0
543.296212,31,44,8,0,0,0,0,0,CHO,Lignin,544.30348846688,0.23869463031116,-1,0,0,0,2444393,1933225.1,0,0,2123556.3,0,0,0,0,0,0,0
543.296689,24,52,5,2,0,3,0,0,CHONS,Lipid,544.30396546688,-0.239951916849054,-1,0,0,0,0,0,0,1893739,0,2292121,3755464,0,0,0,0,0
543.297529,0,0,0,0,0,0,0,0,,None,544.30480546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2155283.8
543.302455,0,0,0,0,0,0,0,0,,None,544.30973146688,0,-1,0,0,0,0,0,0,0,0,2356634.3,0,0,0,0,0,0
543.302867,0,0,0,0,0,0,0,0,,None,544.31014346688,0,-1,0,0,0,0,0,0,0,0,0,0,2292773,0,0,0,0
543.304378,0,0,0,0,0,0,0,0,,None,544.31165446688,0,-1,0,0,0,0,0,0,0,0,0,2070217.5,0,0,0,0,0
543.316931,0,0,0,0,0,0,0,0,,None,544.32420746688,0,-1,1757515.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543.317672,0,0,0,0,0,0,0,0,,None,544.32494846688,0,-1,0,0,0,2142829,0,0,0,0,0,0,0,0,0,0,0
543.318064,0,0,0,0,0,0,0,0,,None,544.32534046688,0,-1,0,0,0,0,0,0,0,0,0,2456268,0,0,0,0,0
543.318664,0,0,0,0,0,0,0,0,,None,544.32594046688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1652790.1,0
543.319676,0,0,0,0,0,0,0,0,,None,544.32695246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832596.9
543.3324325,0,0,0,0,0,0,0,0,,None,544.33970896688,0,-1,1767245.6,0,0,6850671.5,0,4421240.5,0,0,0,0,0,0,3499789,0,0
543.332940571429,0,0,0,0,0,0,0,0,,None,544.340217038309,0,-1,0,0,0,0,5304760,0,4036469.3,4110637.5,5899681,0,6122284,3858752.8,0,0,3967125.5
543.3333185,33,52,2,0,0,2,0,0,CHOS,Lipid,544.34059496688,0.509472419708003,-1,0,0,0,0,0,0,0,0,0,8306382.5,0,0,0,5838393,0
543.3536375,0,0,0,0,0,0,0,0,,None,544.36091396688,0,-1,3973968.3,1643898.6,0,6123635.5,0,2401915.8,0,0,3257253.5,0,0,0,1574160.8,0,0
543.3542766,0,0,0,0,0,0,0,0,,None,544.36155306688,0,-1,0,0,0,0,4330944.5,0,0,0,0,4134098.5,2724656.8,1993669.1,0,0,1765526.6
543.35486,30,56,4,0,0,2,0,0,CHOS,Lipid,544.36213646688,-0.247630889392802,-1,0,0,0,0,0,0,2517883.5,0,0,0,0,0,0,2304061.3,0
543.36862725,0,0,0,0,0,0,0,0,,None,544.37590371688,0,-1,3228498.3,1792124.5,0,0,0,4104830.3,0,0,0,0,0,5838152,0,0,0
543.369303428571,0,0,0,0,0,0,0,0,,None,544.376579895451,0,-1,0,0,0,9500790,7634374.5,0,0,5854518.5,7377321,0,7720756.5,0,3981587.5,4748864.5,0
543.369685666667,0,0,0,0,0,0,0,0,,None,544.376962133547,0,-1,0,0,0,0,0,0,7422847.5,0,0,5589717,0,0,0,0,4881047.5
543.381573,0,0,0,0,0,0,0,0,,None,544.38884946688,0,-1,2150740,1875582.3,0,0,0,0,0,0,0,0,0,0,0,0,0
543.3822815,0,0,0,0,0,0,0,0,,None,544.38955796688,0,-1,0,0,0,3711096.5,2254795.5,0,0,0,0,0,0,0,0,0,0
543.389628,0,0,0,0,0,0,0,0,,None,544.39690446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,2185292.8,0,0,0
543.3901485,30,56,8,0,0,0,0,0,CHO,Lipid,544.39742496688,0.172314408187595,-1,2767701,0,0,7164026,6143438.5,3127937.8,0,0,4355501.5,0,0,0,1926423,0,0
543.3904815,0,0,0,0,0,0,0,0,,None,544.39775796688,0,-1,0,0,0,0,0,0,0,2316092,0,0,4194105,0,0,0,0
543.3909615,31,60,3,0,0,2,0,0,CHOS,Lipid,544.39823796688,0.274074031883452,-1,0,0,0,0,0,0,2725253.5,0,0,2897113,0,0,0,0,0
543.391282,0,0,0,0,0,0,0,0,,None,544.39855846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2506308.5,0
543.392082,0,0,0,0,0,0,0,0,,None,544.39935846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024600.8
543.405257333333,0,0,0,0,0,0,0,0,,None,544.412533800213,0,-1,3747671,2456193.3,1726017.4,9873533,0,6328964,0,0,0,0,0,0,4256537.5,0,0
543.405738714286,0,0,0,0,0,0,0,0,,None,544.413015181166,0,-1,0,0,0,0,8174037,0,10008458,13757760,12931505,0,10791741,6254416,0,6012487.5,0
543.406531,0,0,0,0,0,0,0,0,,None,544.41380746688,0,-1,0,0,0,0,0,0,0,0,0,6698716,0,0,0,0,5331097.5
543.418745833333,0,0,0,0,0,0,0,0,,None,544.426022300213,0,-1,0,0,0,3126399,1890137.9,0,0,3224899.3,3500467.8,0,0,0,0,4464074,3915418.3
543.419082666667,0,0,0,0,0,0,0,0,,None,544.426359133547,0,-1,0,0,0,0,0,0,2491021.5,0,0,0,2505535.8,2143187,0,0,0
543.426613,31,60,7,0,0,0,0,0,CHO,Lipid,544.43388946688,0.0272095847022286,-1,3254105.8,1599108,0,6758528.5,7609821,3972743.5,0,3924293.3,4366773.5,0,4147009.5,3192148.5,2141469.3,2721867.8,0
543.4271415,0,0,0,0,0,0,0,0,,None,544.43441796688,0,-1,0,0,0,0,0,0,4192143.8,0,0,0,0,0,0,0,1982106.6
543.428169,0,0,0,0,0,0,0,0,,None,544.43544546688,0,-1,0,0,0,0,0,0,0,0,0,2555615.8,0,0,0,0,0
543.441783636364,35,60,4,0,0,0,0,0,CHO,Lipid,544.449060103244,0.184243418995427,-1,9213788,5576326,4852294.5,26200196,29258212,21424778,0,30629194,33927608,0,0,17113432,17955104,15673935,0
543.442231333333,0,0,0,0,0,0,0,0,,None,544.449507800213,0,-1,0,0,0,0,0,0,27520916,0,0,14154466,34708292,0,0,0,0
543.442842,0,0,0,0,0,0,0,0,,None,544.45011846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17175196
543.453613,0,0,0,0,0,0,0,0,,None,544.46088946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1628961.9,0,0
543.454701,32,65,4,0,0,0,1,0,CHOP,Lipid,544.46197746688,0.127865715149085,-1,0,0,0,3479173.5,0,0,0,0,0,0,0,0,0,3212881.3,0
543.4552215,0,0,0,0,0,0,0,0,,None,544.46249796688,0,-1,0,0,0,0,1698024.5,0,2139543.8,0,2190267.8,2633956.5,0,0,0,0,0
543.455733,0,0,0,0,0,0,0,0,,None,544.46300946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3642524
543.46305225,32,64,6,0,0,0,0,0,CHO,Lipid,544.47032871688,-0.071500461738906,-1,0,0,0,2089607,1644779.8,0,0,1755982.4,0,0,0,0,0,1694802.9,0
543.463336,0,0,0,0,0,0,0,0,,None,544.47061246688,0,-1,0,0,0,0,0,1529997.4,0,0,0,0,0,0,0,0,0
543.490015,0,0,0,0,0,0,0,0,,None,544.49729146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,3069282,0,0,0
543.490947555556,0,0,0,0,0,0,0,0,,None,544.498224022435,0,-1,2948962,2793612.3,2907725.3,11427980,0,4186769.8,0,2312533.5,2983875.8,2448107,0,0,0,4989016.5,0
543.491517,0,0,0,0,0,0,0,0,,None,544.49879346688,0,-1,0,0,0,0,3368439,0,4107170,0,0,0,3602768.3,0,2831656.5,0,0
543.491996,0,0,0,0,0,0,0,0,,None,544.49927246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8564382
544.300383,0,0,0,0,0,0,0,0,,None,545.30765946688,0,-1,0,0,0,0,1642807.5,0,0,0,0,1715068,0,0,0,0,0
544.33555,0,0,0,0,0,0,0,0,,None,545.34282646688,0,-1,0,0,0,0,0,2009879.5,0,0,0,0,0,0,0,0,0
544.33606,0,0,0,0,0,0,0,0,,None,545.34333646688,0,-1,0,0,0,0,2091333.5,0,1673867.9,1723432.9,2257018.3,0,0,0,0,0,0
544.336554,32,52,2,0,1,2,0,0,CHOS,Lipid,545.34383046688,0.727365558969928,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2359553.8,0
544.33725,0,0,0,0,0,0,0,0,,None,545.34452646688,0,-1,0,0,0,0,0,0,0,0,0,2547586.5,0,0,0,0,0
544.337596,0,0,0,0,0,0,0,0,,None,545.34487246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744588.5
544.37179,0,0,0,0,0,0,0,0,,None,545.37906646688,0,-1,0,0,0,0,0,0,0,0,0,0,2335510.5,0,0,0,0
544.37221425,0,0,0,0,0,0,0,0,,None,545.37949071688,0,-1,0,0,0,3089705.3,0,0,2261141.8,0,2966146,0,0,0,0,0,1711822.5
544.3726375,0,0,0,0,0,0,0,0,,None,545.37991396688,0,-1,0,0,0,0,2489684,0,0,2156594,0,0,0,0,0,0,0
544.373033,0,0,0,0,0,0,0,0,,None,545.38030946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1866761.1,0
544.373495,0,0,0,0,0,0,0,0,,None,545.38077146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,2034715.6,0,0,0
544.384808,0,0,0,0,0,0,0,0,,None,545.39208446688,0,-1,0,1520894.4,0,0,0,0,0,0,0,0,0,0,0,0,0
544.393481,29,56,8,0,1,0,0,0,CHO,Lipid,545.40075746688,0.212954086386992,-1,0,0,0,2018605,0,0,0,0,1804934.5,0,0,0,0,0,0
544.393903,0,0,0,0,0,0,0,0,,None,545.40117946688,0,-1,0,0,0,0,2098780.3,0,0,0,0,0,0,0,0,0,0
544.403631,0,0,0,0,0,0,0,0,,None,545.41090746688,0,-1,0,0,0,0,0,1701666.1,0,0,0,0,0,0,0,0,0
544.408256,0,0,0,0,0,0,0,0,,None,545.41553246688,0,-1,0,0,0,0,0,2870562.8,0,0,0,0,0,0,0,0,0
544.4087465,0,0,0,0,0,0,0,0,,None,545.41602296688,0,-1,1539031.8,0,0,2947375.8,3091810.3,0,0,4902459,4557450,0,0,0,2096579.6,0,0
544.409154666667,0,0,0,0,0,0,0,0,,None,545.416431133547,0,-1,0,0,0,0,0,0,3552416,0,0,0,4167198.8,0,0,2016272.4,0
544.4094515,0,0,0,0,0,0,0,0,,None,545.41672796688,0,-1,0,0,0,0,0,0,0,0,0,0,0,2277411,0,0,1798352.6
544.410274,0,0,0,0,0,0,0,0,,None,545.41755046688,0,-1,0,0,0,0,0,0,0,0,0,2399631.5,0,0,0,0,0
544.421477333333,0,0,0,0,0,0,0,0,,None,545.428753800213,0,-1,0,0,0,4742450,0,2386213,0,0,0,0,0,0,0,2820371,0
544.422113833333,0,0,0,0,0,0,0,0,,None,545.429390300213,0,-1,0,0,0,0,2140519.3,0,3078819.5,2515518.3,2971276.5,0,2053665.8,0,0,0,2000849.3
544.423062,0,0,0,0,0,0,0,0,,None,545.43033846688,0,-1,0,0,0,0,0,0,0,0,0,2153362,0,0,0,0,0
544.429687,0,0,0,0,0,0,0,0,,None,545.43696346688,0,-1,0,0,0,0,0,1560614.3,0,0,0,0,0,0,0,0,0
544.430049,30,60,7,0,1,0,0,0,CHO,Lipid,545.43732546688,-0.12164253684527,-1,0,0,0,2722099.5,2225514.5,0,0,0,0,0,0,0,0,0,0
544.4448618,0,0,0,0,0,0,0,0,,None,545.45213826688,0,-1,3186652.5,1935622,1590990.8,9091382,0,9067305,0,0,0,0,0,0,0,0,0
544.445222333333,34,60,4,0,1,0,0,0,CHO,Lipid,545.452498800213,0.0301620887046957,-1,0,0,0,0,9788273,0,0,11128388,11152018,0,11576359,0,6627786,5323543.5,0
544.445738,0,0,0,0,0,0,0,0,,None,545.45301446688,0,-1,0,0,0,0,0,0,9423018,0,0,5037462,0,0,0,0,0
544.4461555,0,0,0,0,0,0,0,0,,None,545.45343196688,0,-1,0,0,0,0,0,0,0,0,0,0,0,5482026.5,0,0,5706450.5
544.458863,0,0,0,0,0,0,0,0,,None,545.46613946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764307.4
544.494369666667,0,0,0,0,0,0,0,0,,None,545.501646133547,0,-1,0,0,1529045.4,3901759,0,0,0,0,0,0,0,0,0,2049313.6,0
544.494985,0,0,0,0,0,0,0,0,,None,545.50226146688,0,-1,0,0,0,0,0,1704752.4,0,0,0,0,0,0,0,0,0
544.496353,0,0,0,0,0,0,0,0,,None,545.50362946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015893.5
545.238939,0,0,0,0,0,0,0,0,,None,546.24621546688,0,-1,1535041.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545.274442,0,0,0,0,0,0,0,0,,None,546.28171846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1577299,0,0
545.27502,0,0,0,0,0,0,0,0,,None,546.28229646688,0,-1,2855493.8,1791857,1840956.4,0,0,0,0,0,0,0,0,0,0,0,0
545.27546275,30,42,9,0,0,0,0,0,CHO,Lignin,546.28273921688,0.263105915044574,-1,0,0,0,0,0,1909672.3,0,0,2183487.5,0,2439387,0,0,2856895.3,0
545.275929,30,42,9,0,0,0,0,0,CHO,Lignin,546.28320546688,-0.59038933785439,-1,0,0,0,0,0,0,0,1905936.1,0,4144170,0,0,0,0,0
545.2762565,0,0,0,0,0,0,0,0,,None,546.28353296688,0,-1,0,0,0,0,0,0,0,0,0,0,0,2196693.3,0,0,2787074.5
545.311740571429,0,0,0,0,0,0,0,0,,None,546.319017038309,0,-1,1847370.5,0,0,4970959.5,4910276,2511277.8,0,3429144.8,4198215,0,0,0,2622041.3,0,0
545.312141,31,46,8,0,0,0,0,0,CHO,Lignin,546.31941746688,-0.272758893721622,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,4495302.5,0
545.31254025,23,52,8,2,0,0,2,0,CHONP,Protein,546.31981671688,0.133547269919583,-1,0,0,0,0,0,0,4129170.8,0,0,0,5142754.5,3110108.5,0,0,4897540.5
545.312968,32,50,3,0,0,2,0,0,CHOS,Lipid,546.32024446688,-0.196982595929178,-1,0,0,0,0,0,0,0,0,0,6303792.5,0,0,0,0,0
545.34811175,0,0,0,0,0,0,0,0,,None,546.35538821688,0,-1,12556367,3548026.5,2634565.8,19909078,58553556,14347187,0,0,0,0,0,22960868,10379871,0,0
545.3485264,32,50,7,0,0,0,0,0,CHO,Lipid,546.35580286688,-0.272546167003461,-1,0,0,0,0,0,0,16855452,10104610,57422672,0,23174378,0,0,13722574,0
545.3489215,0,0,0,0,0,0,0,0,,None,546.35619796688,0,-1,0,0,0,0,0,0,0,0,0,15156279,0,0,0,0,13624071
545.36801,0,0,0,0,0,0,0,0,,None,546.37528646688,0,-1,0,0,0,0,0,0,0,0,0,2243386.5,0,0,0,0,0
545.369290333333,0,0,0,0,0,0,0,0,,None,546.376566800213,0,-1,2289745.8,0,0,3169753.8,2713306.5,0,0,0,0,0,0,0,0,0,0
545.384593454545,0,0,0,0,0,0,0,0,,None,546.391869921425,0,-1,24782932,18502528,11274059,54192604,47256800,27937720,0,22220586,73446232,0,0,34505452,57563748,53638100,0
545.385074333333,0,0,0,0,0,0,0,0,,None,546.392350800213,0,-1,0,0,0,0,0,0,36364708,0,0,47137852,93011184,0,0,0,0
545.385412,0,0,0,0,0,0,0,0,,None,546.39268846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69575432
545.39764,30,59,6,0,0,0,1,0,CHOP,Lipid,546.40491646688,0.0176968029042322,-1,0,0,0,2621406.8,0,0,0,0,0,0,0,0,0,0,0
545.406664,31,62,3,0,0,2,0,0,CHOS,Lipid,546.41394046688,0.177099471516585,-1,0,0,0,0,1889513.1,0,0,0,0,0,0,0,0,0,0
545.420422,0,0,0,0,0,0,0,0,,None,546.42769846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4516459,0,0
545.420874333333,0,0,0,0,0,0,0,0,,None,546.428150800213,0,-1,4319320.5,0,0,7278051,0,6857662.5,0,0,0,0,0,0,0,0,0
545.421222,34,58,5,0,0,0,0,0,CHO,Lipid,546.42849846688,-0.134499902862271,-1,0,1646724,0,0,5736687,0,0,6599475.5,6991709.5,0,0,0,0,0,0
545.421914,0,0,0,0,0,0,0,0,,None,546.42919046688,0,-1,0,0,0,0,0,0,6374831.5,0,0,4220996,7024378,0,0,0,0
545.4233175,0,0,0,0,0,0,0,0,,None,546.43059396688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,4897245,4840203
545.425592,0,0,0,0,0,0,0,0,,None,546.43286846688,0,-1,0,0,0,0,0,0,0,0,0,0,0,3295987.5,0,0,0
545.433326,0,0,0,0,0,0,0,0,,None,546.44060246688,0,-1,1938522,0,0,0,0,0,0,0,0,0,0,2962677,0,0,0
545.4339075,31,63,5,0,0,0,1,0,CHOP,Lipid,546.44118396688,0.233649885375259,-1,0,1680261.6,1928016.9,6068709,4241651.5,2707392.3,6010290.5,4972342.5,6679392,0,0,0,0,0,0
545.434585,0,0,0,0,0,0,0,0,,None,546.44186146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,7360479.5,7593739.5
545.434959,0,0,0,0,0,0,0,0,,None,546.44223546688,0,-1,0,0,0,0,0,0,0,0,0,3355718.5,0,0,0,0,0
545.438089,0,0,0,0,0,0,0,0,,None,546.44536546688,0,-1,0,0,0,0,0,0,0,0,0,0,3315453.3,0,0,0,0
545.4479645,0,0,0,0,0,0,0,0,,None,546.45524096688,0,-1,0,0,0,0,2383609.3,0,1647798.4,0,0,0,0,0,0,0,0
545.448504,0,0,0,0,0,0,0,0,,None,546.45578046688,0,-1,0,0,0,0,0,0,0,2186554,0,0,0,0,0,0,0
545.456142,0,0,0,0,0,0,0,0,,None,546.46341846688,0,-1,0,0,0,0,0,0,0,0,0,0,1790721.1,0,0,0,0
545.456874,0,0,0,0,0,0,0,0,,None,546.46415046688,0,-1,0,0,0,0,0,2571203.8,0,0,0,0,0,0,0,0,0
545.4572115,0,0,0,0,0,0,0,0,,None,546.46448796688,0,-1,0,1561480.6,0,0,0,0,0,2307388.3,0,0,0,0,0,0,0
545.457835,0,0,0,0,0,0,0,0,,None,546.46511146688,0,-1,0,0,0,0,1769213,0,0,0,0,0,0,0,0,0,0
545.459955,0,0,0,0,0,0,0,0,,None,546.46723146688,0,-1,0,0,0,0,0,0,2661817.5,0,0,0,0,0,0,0,0
545.460418,0,0,0,0,0,0,0,0,,None,546.46769446688,0,-1,2165853.3,0,0,4849130,0,0,0,0,0,0,0,0,0,1902052.8,0
545.4705775,32,67,4,0,0,0,1,0,CHOP,Lipid,546.47785396688,-0.286960905553012,-1,0,0,0,3620331.5,0,0,0,0,1723239.8,0,1680388.1,0,0,0,3233805.8
545.470963,0,0,0,0,0,0,0,0,,None,546.47823946688,0,-1,0,0,0,0,0,0,2079164.5,0,0,0,0,0,0,3117542.8,0
545.48774,0,0,0,0,0,0,0,0,,None,546.49501646688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1964522.3,0
545.488205,0,0,0,0,0,0,0,0,,None,546.49548146688,0,-1,0,0,0,3541486.8,0,0,0,0,0,0,0,0,0,0,0
545.488635,0,0,0,0,0,0,0,0,,None,546.49591146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3042063
545.492785,0,0,0,0,0,0,0,0,,None,546.50006146688,0,-1,0,0,0,0,2223370.8,0,0,0,0,0,0,0,0,0,0
545.493591,0,0,0,0,0,0,0,0,,None,546.50086746688,0,-1,0,0,0,13392368,0,0,0,0,0,0,0,0,0,0,0
545.494863,0,0,0,0,0,0,0,0,,None,546.50213946688,0,-1,0,0,0,0,0,0,0,0,0,0,0,2018049.5,0,0,0
546.279665,0,0,0,0,0,0,0,0,,None,547.28694146688,0,-1,0,0,0,0,0,0,0,0,0,1655516.5,0,0,0,0,0
546.314428,0,0,0,0,0,0,0,0,,None,547.32170446688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1614075.3,0,0
546.315045,0,0,0,0,0,0,0,0,,None,547.32232146688,0,-1,0,0,0,0,1675849,0,0,0,0,0,0,0,0,0,0
546.31537,30,46,8,0,1,0,0,0,CHO,Lignin,547.32264646688,-0.0423437256515761,-1,0,0,0,0,0,0,0,0,0,0,1893811.1,0,0,0,0
546.316909,0,0,0,0,0,0,0,0,,None,547.32418546688,0,-1,0,0,0,0,0,0,0,0,0,2219235,0,0,0,0,0
546.3513702,0,0,0,0,0,0,0,0,,None,547.35864666688,0,-1,3896525.5,1557501.1,0,7359110.5,0,0,0,0,0,0,0,6960045,3404545,0,0
546.351873857143,31,50,7,0,1,0,0,0,CHO,Lipid,547.359150324023,-0.258562449819375,-1,0,0,0,0,16283223,4211784.5,0,3961875.3,15746074,4523241.5,7439802.5,0,0,4297370,0
546.352317,0,0,0,0,0,0,0,0,,None,547.35959346688,0,-1,0,0,0,0,0,0,4826784.5,0,0,0,0,0,0,0,0
546.352727,0,0,0,0,0,0,0,0,,None,547.36000346688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801347.5
546.3878434,0,0,0,0,0,0,0,0,,None,547.39511986688,0,-1,7899346,5839874,3207114.5,16784012,0,9141326,0,0,0,0,0,0,0,0,0
546.388346571429,0,0,0,0,0,0,0,0,,None,547.395623038308,0,-1,0,0,0,0,14091877,0,0,6921244,22701090,0,24763842,11262900,16628487,14980258,0
546.388621,0,0,0,0,0,0,0,0,,None,547.39589746688,0,-1,0,0,0,0,0,0,11707050,0,0,0,0,0,0,0,0
546.389041,0,0,0,0,0,0,0,0,,None,547.39631746688,0,-1,0,0,0,0,0,0,0,0,0,13346032,0,0,0,0,17926982
546.424137333333,0,0,0,0,0,0,0,0,,None,547.431413800213,0,-1,1860310.6,0,0,0,0,0,0,1943076.5,2411048.3,0,0,0,0,0,0
546.424509666667,33,58,5,0,1,0,0,0,CHO,Lipid,547.431786133547,-0.0115511134270252,-1,0,0,0,2606483.3,1887347.3,2296403.3,0,0,0,0,0,0,0,0,0
546.4250315,0,0,0,0,0,0,0,0,,None,547.43230796688,0,-1,0,0,0,0,0,0,2583219.3,0,0,0,0,0,1837580.8,0,0
546.4254225,0,0,0,0,0,0,0,0,,None,547.43269896688,0,-1,0,0,0,0,0,0,0,0,0,1781494.4,2793417.5,0,0,0,0
546.43704,0,0,0,0,0,0,0,0,,None,547.44431646688,0,-1,0,0,0,2201749.5,0,0,0,0,0,0,0,1622717.8,0,2880683.5,0
546.437590666667,30,61,7,1,0,0,0,0,CHON,Lipid,547.444867133547,-0.116569814655528,-1,0,0,0,0,0,0,2221238.5,2172967.8,0,0,1652684,0,0,0,0
546.437869,0,0,0,0,0,0,0,0,,None,547.44514546688,0,-1,0,0,0,0,0,0,0,0,2160683,0,0,0,0,0,0
546.438749,0,0,0,0,0,0,0,0,,None,547.44602546688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2943304.8
546.463968,33,61,3,3,0,0,0,0,CHON,Lipid,547.47124446688,0.0883573711960566,-1,0,0,0,1666970.1,0,0,0,0,0,0,0,0,0,0,0
546.464884,0,0,0,0,0,0,0,0,,None,547.47216046688,0,-1,0,0,0,0,2089090.8,0,0,0,0,0,0,0,0,0,0
546.465506,0,0,0,0,0,0,0,0,,None,547.47278246688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1565971.3,0,0
546.466101,0,0,0,0,0,0,0,0,,None,547.47337746688,0,-1,0,0,0,0,0,0,11776702,9422894,15627313,0,4225489.5,4860867.5,0,15570097,3606858.5
546.466391,0,0,0,0,0,0,0,0,,None,547.47366746688,0,-1,0,0,0,0,0,0,0,0,0,9245950,0,0,0,0,0
546.475185,0,0,0,0,0,0,0,0,,None,547.48246146688,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763659
546.496997,0,0,0,0,0,0,0,0,,None,547.50427346688,0,-1,0,0,0,5402272,0,0,0,0,0,0,0,0,0,0,0
547.253924,0,0,0,0,0,0,0,0,,None,548.26120046688,0,-1,1736510.3,0,0,0,0,0,0,0,0,0,0,0,1657231.1,0,0
547.254656666667,0,0,0,0,0,0,0,0,,None,548.261933133547,0,-1,0,0,0,2606884.3,0,1709258.8,0,0,0,2094217.1,0,0,0,0,0
