Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,HE_08_H2O,HE_09_H2O,HE_10_H2O,HE_11_H2O,HE_12_H2O,HE_13_H2O,HE_14_H2O,HE_15_H2O,HE_01_H2O,HE_02_H2O,HE_03_H2O,HE_04_H2O,HE_05_H2O,HE_06_H2O,HE_07_H2O
424.423339,0,0,0,0,0,0,0,0,,None,425.43061546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243264
424.423589666667,0,0,0,0,0,0,0,0,,None,425.430866133547,0,0,2203202.8,0,0,1726669.6,0,0,0,0,2186763,0,0,0,0,0,0
424.997882,18,7,11,1,1,0,0,0,CHON,ConHC,426.00515846688,0.249865331043913,4,0,0,0,0,0,0,0,0,2563283,0,0,0,0,0,0
425.0150835,20,10,11,0,0,0,0,0,CHO,ConHC,426.02235996688,-0.114554503774702,2,1632260,0,0,1433689.8,0,0,0,1570463.9,0,0,0,0,0,0,1896302.3
425.036466,17,14,13,0,0,0,0,0,CHO,Tannin,426.04374246688,-0.708683522148856,2,0,0,0,0,0,0,0,0,0,0,0,0,1425027.4,0,0
425.050887,13,18,12,2,0,1,0,0,CHONS,Tannin,426.05816346688,-0.278655568941721,3,0,0,0,0,0,0,0,0,0,0,0,0,1478023,0,0
425.051455181818,21,14,10,0,0,0,0,0,CHO,ConHC,426.058731648698,-0.0820973625842231,1,2663048,2755116.8,2184988.8,3875170.5,0,3928970.8,3106797.5,4199590,3100389.5,0,0,1586049.4,0,1839585.9,3017593
425.065199,19,23,5,0,0,2,1,0,CHOSP,Lignin,426.07247546688,-0.0556902437391126,1,0,1524271.3,0,0,0,0,0,0,0,0,0,0,0,0,0
425.0710157,12,27,10,0,0,2,1,0,CHOSP,Other,426.07829216688,0.0770065516589203,3,0,2928176.3,2545952,5037415,2952361.5,2918287,0,3139241.5,2788588.5,2703758,0,2297733,0,2960358.8,0
425.07250325,18,18,12,0,0,0,0,0,CHO,Tannin,426.07977971688,0.108726398714944,3,1645706.4,0,0,0,0,0,1829618.4,0,0,0,2067850.9,0,0,0,2395519
425.072755,18,18,12,0,0,0,0,0,CHO,Tannin,426.08003146688,-0.48212510508919,3,0,0,0,0,0,0,0,0,0,0,0,0,2098060.5,0,0
425.085175,26,18,4,0,0,1,0,0,CHOS,ConHC,426.09245146688,0.301083296737826,4,0,0,0,0,0,0,0,0,0,0,0,1789063.8,0,0,0
425.087515,0,0,0,0,0,0,0,0,,None,426.09479146688,0,1,3054732,0,2522915,3594603,1965227.1,0,2466549.8,0,0,0,0,0,0,0,0
425.0877995,22,18,9,0,0,0,0,0,CHO,Lignin,426.09507596688,0.0145737895320945,1,0,1848883.4,0,0,0,4515730.5,0,3816620.5,0,0,0,0,0,0,2838915.5
425.090949,0,0,0,0,0,0,0,0,,None,426.09822546688,0,1,0,0,0,0,0,0,0,0,1625843.3,0,0,0,0,0,0
425.096854,0,0,0,0,0,0,0,0,,None,426.10413046688,0,3,0,0,0,0,0,0,0,0,0,2427284.8,0,0,0,0,0
425.108964538462,19,22,11,0,0,0,0,0,CHO,Lignin,426.116241005342,-0.0691267749361843,3,1473678.4,1845303.4,1476390.6,3083120,1723565.4,2230167,2126330.5,2461360.3,2072825.5,0,0,2373004.3,3362197.8,2032624.4,1807497.8
425.124199571429,23,22,8,0,0,0,0,0,CHO,Lignin,426.131476038309,-0.0196073491558123,1,0,0,1935657.3,3187059.5,1446063,3233690.3,1772797.9,3724979,0,0,0,0,0,0,1574542.3
425.124528,16,30,5,2,0,3,0,0,CHONS,Protein,426.13180446688,-0.282337480457587,2,1853584.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.1302225,0,0,0,0,0,0,0,0,,None,426.13749896688,0,2,0,0,0,0,0,0,0,0,0,2056093.3,4906400,0,0,0,0
425.140922,0,0,0,0,0,0,0,0,,None,426.14819846688,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576595.1
425.14128675,15,26,12,2,0,0,0,0,CHON,Carb,426.14856321688,0.0260315792536013,3,0,0,0,2446711.5,0,0,0,0,3108100.8,19691936,9869732,0,0,0,0
425.145349230769,20,26,10,0,0,0,0,0,CHO,Lignin,426.152625697649,-0.0672107773534527,2,2593426.5,3019838,0,3408248.5,3683505.3,3696542.8,3523074.5,3511478.5,3016454.3,4346273,3500453.3,4974995,3081630.8,0,3230100.5
425.1456205,0,0,0,0,0,0,0,0,,None,426.15289696688,0,1,0,0,2249005,0,0,0,0,0,0,0,0,0,0,3471865.8,0
425.160512833333,24,26,7,0,0,0,0,0,CHO,Lignin,426.167789300213,0.149915334474776,2,0,0,1747503.5,2494844.3,1582386.8,2570914,0,2748601.3,0,0,0,0,0,0,1951129
425.16084225,24,26,7,0,0,0,0,0,CHO,Lignin,426.16811871688,-0.623058291604122,2,0,1934913,0,0,0,0,2640390,0,1823243.6,0,0,1622037.9,0,0,0
425.166435666667,17,30,12,0,0,0,0,0,CHO,Carb,426.173712133547,0.0335418466139629,3,0,0,0,0,0,0,0,0,0,2237350.5,1695149,0,0,0,1899930.6
425.17782225,0,0,0,0,0,0,0,0,,None,426.18509871688,0,1,0,6323268,0,0,0,0,0,0,2848529.5,4041129.5,3410865,0,0,0,0
425.178557,17,34,6,2,0,2,0,0,CHONS,Protein,426.18583346688,-0.0123243889575531,1,0,0,0,0,0,0,0,0,0,0,0,0,1941415.1,0,0
425.181707266667,21,30,9,0,0,0,0,0,CHO,Lignin,426.188983733547,-0.0027491244256322,1,2914966.5,2760773,2920755,4374913,4229301,4216742.5,3259402.8,4085949,4720915,6062506.5,5712306.5,5095834,3185063.8,3437059,3735455
425.196541,0,0,0,0,0,0,0,0,,None,426.20381746688,0,0,0,0,0,0,2514102.5,0,0,0,0,0,0,0,0,0,1637539.5
425.196958714286,15,31,10,3,1,0,0,0,CHON,AminoSugar,426.204235181166,0.149900749371542,1,1831064.1,1524295.8,1786933.8,2804100.8,0,2890153.5,0,2338751.5,2601240,0,0,0,0,0,0
425.1973415,0,0,0,0,0,0,0,0,,None,426.20461796688,0,2,0,0,0,0,0,0,2062862.3,0,0,2603694.5,2201400.3,0,0,1430278.9,0
425.198497,0,0,0,0,0,0,0,0,,None,426.20577346688,0,1,0,0,0,0,0,0,0,0,0,0,0,1857949,0,0,0
425.202831,18,34,11,0,0,0,0,0,CHO,AminoSugar,426.21010746688,0.0104822009367363,3,0,0,0,0,0,0,0,0,1575194.1,3567023.8,2511802.3,0,0,0,0
425.213773,0,0,0,0,0,0,0,0,,None,426.22104946688,0,0,0,2560586.8,0,0,0,0,0,0,0,0,0,0,0,0,0
425.214158,17,34,10,2,0,0,0,0,CHON,AminoSugar,426.22143446688,-0.209149687762498,2,1490074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.218032461538,22,34,8,0,0,0,0,0,CHO,Protein,426.225308928418,0.138752392996953,2,2145946.5,1440587.6,1679161.4,3134857.8,2968248.8,3028398.3,2342930.8,3339459.3,2992415.5,6513075.5,6529471.5,2370464.8,0,2334220.3,0
425.21836,0,0,0,0,0,0,0,0,,None,426.22563646688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312106
425.233093,0,0,0,0,0,0,0,0,,None,426.24036946688,0,0,0,0,1436732,0,0,0,0,0,0,0,0,0,0,0,0
425.233337,26,34,5,0,0,0,0,0,CHO,Lignin,426.24061346688,0.0251853522613675,1,0,0,0,1876877.3,0,0,0,0,0,0,0,0,0,0,0
425.235150333333,0,0,0,0,0,0,0,0,,None,426.242426800213,0,0,0,0,0,0,0,2082737.8,0,1519046.3,0,0,1652421.9,0,0,0,0
425.250448,18,38,9,2,0,0,0,0,CHON,Protein,426.25772446688,0.0149257588560937,1,0,0,0,0,0,0,0,0,5065002.5,18782652,16753099,0,0,0,0
425.254408,23,38,7,0,0,0,0,0,CHO,Protein,426.26168446688,0.162124869560406,2,1504414.4,0,0,0,0,1642421.8,0,0,0,0,2116557,0,0,0,0
425.2547235,0,0,0,0,0,0,0,0,,None,426.26199996688,0,1,0,0,0,1819794.4,0,0,0,1792201.6,0,0,0,0,0,0,0
425.258326,0,0,0,0,0,0,0,0,,None,426.26560246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1831611.1,0,0
425.269744,27,38,4,0,0,0,0,0,CHO,Lignin,426.27702046688,-0.0252387049217754,1,0,1436757.3,0,0,0,0,0,2595532.3,0,0,0,0,0,0,0
425.270033,0,0,0,0,0,0,0,0,,None,426.27730946688,0,0,0,0,0,2082198,0,0,0,0,0,0,0,0,0,0,0
425.27695,0,0,0,0,0,0,0,0,,None,426.28422646688,0,1,0,0,0,0,0,0,0,0,0,0,1617877,0,0,0,0
425.3061035,28,42,3,0,0,0,0,0,CHO,Lipid,426.31337996688,0.0357662242671249,1,0,3544156,3876168.5,0,0,0,0,2201298.5,0,0,0,0,0,1528354.5,0
425.306343,0,0,0,0,0,0,0,0,,None,426.31361946688,0,0,0,0,0,1910686.5,0,0,0,0,0,0,0,0,0,0,0
425.363279,0,0,0,0,0,0,0,0,,None,426.37055546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3858388.5
425.363654153846,26,50,4,0,0,0,0,0,CHO,Lipid,426.370930620726,-0.0481442910318022,1,5280938.5,3631206.8,3225938.5,4261292,3543240,4388813,3339315.3,2703580.5,11452754,3254233,3180532.5,1690300.1,3294677.5,0,0
425.399179,0,0,0,0,0,0,0,0,,None,426.40645546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764830.9
425.39971375,0,0,0,0,0,0,0,0,,None,426.40699021688,0,0,1733294.5,1719661.4,1929560.6,2420148.5,1895627.8,1483988.5,0,1440482.9,3064158.5,0,0,0,0,0,0
426.010226333333,19,9,11,1,0,0,0,0,CHON,ConHC,427.017502800213,0.134273153464782,2,0,0,0,0,0,0,0,0,6510130.5,12145278,3807454.5,0,0,0,0
426.046165,0,0,0,0,0,0,0,0,,None,427.05344146688,0,2,0,0,0,0,0,1565789.6,0,0,0,0,0,0,0,0,0
426.07049,0,0,0,0,0,0,0,0,,None,427.07776646688,0,1,0,0,0,1587793.9,0,0,0,0,0,0,0,0,0,0,0
426.075693,11,27,10,1,0,1,2,0,CHONSP,Other,427.08296946688,0.281762628390787,2,0,0,0,0,0,0,0,0,0,0,0,1402434.3,0,0,0
426.144587,14,26,12,2,1,0,0,0,CHON,Carb,427.15186346688,0.15376526626165,0,0,0,0,0,0,0,0,0,0,3603104.8,0,0,0,0,0
426.148776,19,26,10,0,1,0,0,0,CHO,Lignin,427.15605246688,-0.235449034146756,0,0,0,0,0,0,0,0,0,0,0,0,1728848.1,0,0,0
426.161677,16,29,12,1,0,0,0,0,CHON,Carb,427.16895346688,0.0513483478964414,2,0,0,0,0,0,0,0,0,0,0,0,0,2351901.8,0,0
426.161994,0,0,0,0,0,0,0,0,,None,427.16927046688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2340603,0
426.1848025,0,0,0,0,0,0,0,0,,None,427.19207896688,0,0,0,0,0,0,1466654.5,0,0,0,0,0,0,1550934.9,0,0,0
426.185282,0,0,0,0,0,0,0,0,,None,427.19255846688,0,1,0,0,0,0,0,0,0,0,0,1916075.3,0,0,0,0,0
426.209300333333,16,33,10,3,0,0,0,0,CHON,AminoSugar,427.216576800213,0.0409527335090557,2,0,0,0,0,0,0,0,0,2869879.3,10267313,7114534,0,0,0,0
426.221441,21,34,8,0,1,0,0,0,CHO,Protein,427.22871746688,0.0127311665231659,1,0,0,0,0,0,0,0,0,0,1843380.6,0,0,0,0,0
426.221662,0,0,0,0,0,0,0,0,,None,427.22893846688,0,0,0,0,0,0,0,0,0,0,0,0,1606954.6,0,0,0,0
426.235735,0,0,0,0,0,0,0,0,,None,427.24301146688,0,2,0,0,0,0,0,0,0,0,0,0,1772335.8,0,0,0,0
426.253773,17,38,9,2,1,0,0,0,CHON,Protein,427.26104946688,0.0847257666200347,0,0,0,0,0,0,0,0,0,0,4025021,3038006.3,0,0,0,0
426.3671445,0,0,0,0,0,0,0,0,,None,427.37442096688,0,0,0,1918752.9,0,0,0,0,0,0,3476141.5,0,0,0,0,0,0
426.403047,0,0,0,0,0,0,0,0,,None,427.41032346688,0,0,0,0,0,0,0,0,0,0,1467066.1,0,0,0,0,0,0
426.99202,16,16,4,2,0,4,0,0,CHONS,Lignin,427.99929646688,-0.0156413341710125,3,0,0,0,0,0,0,1474202.6,0,0,0,0,0,0,0,0
427.0028265,15,24,2,0,0,6,0,0,CHOS,Lipid,428.01010296688,-0.114044691143863,3,0,0,0,0,0,0,0,0,0,5249917,2933315.3,0,0,0,0
427.030798166667,20,12,11,0,0,0,0,0,CHO,ConHC,428.038074633547,-0.264941960673729,3,0,2372508,0,2334001.3,0,2256686.5,2529187.3,2033147.4,2756498.5,0,0,0,0,0,0
427.0310545,23,13,3,2,0,1,1,0,CHONSP,ConHC,428.03833096688,0.276907723923779,2,2225507,0,0,0,0,0,0,0,0,0,0,0,0,0,1665723.1
427.040040666667,31,8,3,0,0,0,0,0,CHO,ConHC,428.047317133547,0.0630527332489652,4,0,0,0,0,0,0,0,0,1795221.9,4030342.8,2872400.5,0,0,0,0
427.040326,13,21,8,2,0,2,1,0,CHONSP,AminoSugar,428.04760246688,0.212790398668354,3,0,0,0,0,0,0,0,0,0,0,0,1410041.3,0,0,0
427.04257,0,0,0,0,0,0,0,0,,None,428.04984646688,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1521368,0
427.05272,18,20,8,0,0,2,0,0,CHOS,Lignin,428.05999646688,-0.0875299731446642,1,0,0,0,0,0,0,0,0,0,0,0,0,1738621.1,0,0
427.066746666667,0,0,0,0,0,0,0,0,,None,428.074023133547,0,0,0,0,0,0,0,0,0,0,0,1725837.5,0,1528318.3,1548672.8,0,0
427.067148818182,21,16,10,0,0,0,0,0,CHO,ConHC,428.074425285062,-0.1834972077549,2,3536231,2489250.8,2760309.3,3446585.5,1918844.8,3536182,3949995,3723777.5,3411871,0,0,0,0,1950174.1,3089605.5
427.0721354,0,0,0,0,0,0,0,0,,None,428.07941186688,0,2,0,3011491.8,3730038,2839866.8,1486205.4,0,0,0,0,0,0,0,0,0,2049735.1
427.087783,31,12,1,2,0,0,0,0,CHON,ConHC,428.09505946688,-0.225298512199287,4,1454441.4,0,0,0,0,0,1517999.5,0,0,0,0,1555714.3,0,0,0
427.0882608,18,20,12,0,0,0,0,0,CHO,Tannin,428.09553726688,-0.142864558672525,3,0,1593766.8,0,0,0,1797434.6,0,1841669.1,0,0,0,0,0,1670883.4,1795531.8
427.088588,21,21,4,2,0,1,1,0,CHONSP,Lignin,428.09586446688,0.233373008821525,2,0,0,0,0,0,0,0,0,0,0,0,0,1697414.1,0,0
427.103514153846,22,20,9,0,0,0,0,0,CHO,Lignin,428.110790620726,-0.136366163704167,1,2014315,2040233.6,0,4388674,2919296.8,4992318,2857651,3538439.8,1730219.6,1532055,0,2190597.3,1907081.9,1607655.3,3133392.3
427.103842,0,0,0,0,0,0,0,0,,None,428.11111846688,0,2,0,0,3567227.5,0,0,0,0,0,0,0,0,0,0,0,0
427.109401666667,15,24,14,0,0,0,0,0,CHO,Carb,428.116678133547,-0.169705480695035,4,0,0,0,0,0,1718591.1,0,1531400.8,1535917.6,2215320.5,1597033.5,0,0,0,2823633.8
427.1224215,16,32,3,2,0,4,0,0,CHONS,Lipid,428.12969796688,-0.285668059431147,3,0,0,0,0,0,0,0,0,0,3244444,2025838.1,0,0,0,0
427.124126,0,0,0,0,0,0,0,0,,None,428.13140246688,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2034831.1,0,0
427.1245295,19,24,11,0,0,0,0,0,CHO,Lignin,428.13180596688,0.129975440359234,3,0,0,0,0,0,1566786.4,1744823.5,0,0,0,0,0,0,0,0
427.1248722,0,0,0,0,0,0,0,0,,None,428.13214866688,0,1,0,0,0,2186055,1535619,0,0,0,0,0,0,2011913.3,0,1653996.5,1609430.4
427.139961384615,23,24,8,0,0,0,0,0,CHO,Lignin,428.147237851495,-0.280521009632624,2,2544495.3,1826736.4,2256001.5,3126602.5,2761092.8,3903813.5,2766267,4229646,2434488.3,2628000.5,0,1882380.3,0,2606064.3,2353114.8
427.140194,0,0,0,0,0,0,0,0,,None,428.14747046688,0,1,0,0,0,0,0,0,0,0,0,0,1773684.4,0,0,0,0
427.1458165,16,28,13,0,0,0,0,0,CHO,Carb,428.15309296688,-0.238187652247344,4,0,0,0,0,0,0,0,0,0,1964961.9,3979382.5,0,0,0,0
427.160658,0,0,0,0,0,0,0,0,,None,428.16793446688,0,0,0,0,0,0,0,0,2462655.5,0,0,0,0,0,0,0,0
427.161105071429,0,0,0,0,0,0,0,0,,None,428.168381538309,0,0,1447793.5,1565108.4,1397381.3,2280271.3,2165127,3107658,0,2541585.5,1860031.4,7529382,3188860,2842896.3,2291096.3,2019061.6,1952736.9
427.1763732,24,28,7,0,0,0,0,0,CHO,Lignin,428.18364966688,-0.341940613785489,1,3697011.3,2474935,3479175.8,4887379,2766728.5,4540749.5,3864002.8,5696020,3319236.8,4662186,3512449.3,1953555.1,2061724.1,2564601.3,2604005.3
427.181932,0,0,0,0,0,0,0,0,,None,428.18920846688,0,0,0,0,0,0,0,0,0,0,1556166.6,0,0,0,0,0,0
427.182178,17,32,12,0,0,0,0,0,CHO,Carb,428.18945446688,-0.18210275660361,3,0,0,0,0,0,0,0,0,0,2281387.3,2305155.5,0,0,0,0
427.193499,0,0,0,0,0,0,0,0,,None,428.20077546688,0,1,0,0,0,0,0,0,0,0,2506186.5,11189166,5985415.5,0,0,0,0
427.19705,0,0,0,0,0,0,0,0,,None,428.20432646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449377.4,0,0
427.197452692308,21,32,9,0,0,0,0,0,CHO,Protein,428.204729159188,-0.225436762297314,1,0,1935803.1,1544843.4,2868567.8,2054538.9,2046801.8,2189255.5,3248151.8,3273676,6015919,4605065,2516759.3,0,1831422.6,2226155.5
427.19778,0,0,0,0,0,0,0,0,,None,428.20505646688,0,2,1701749.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427.212745076923,15,33,10,3,1,0,0,0,CHON,AminoSugar,428.220021543803,-0.169095557192044,1,2809207.3,2767805.8,3548814,4773723.5,2822540.5,4203861,3398602.8,5514778,2964433.3,5780403,4765838.5,1923354.1,0,0,2514415.8
427.213042,0,0,0,0,0,0,0,0,,None,428.22031846688,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1866754.5,0
427.219943,0,0,0,0,0,0,0,0,,None,428.22721946688,0,1,0,0,0,0,0,0,0,0,0,2995125,2878609,0,1670055,0,0
427.23367875,22,36,8,0,0,0,0,0,CHO,Protein,428.24095521688,0.146916167594886,2,0,0,0,1923424.1,1553294.8,2325849.5,0,2376733.8,1746904.4,2451896.5,2189461.8,0,0,0,1437429.9
427.249064571429,26,36,5,0,0,0,0,0,CHO,Lignin,428.256341038309,-0.155916450597315,1,0,1543620.6,0,1942883.6,0,2100572.8,1915346.8,3025952.5,1469405.8,0,2623643.3,0,0,0,0
427.2561635,0,0,0,0,0,0,0,0,,None,428.26343996688,0,1,1422716,1946053.9,1781141.3,0,0,0,0,0,2115552.3,3798974.3,4746398,0,0,0,0
427.256438,0,0,0,0,0,0,0,0,,None,428.26371446688,0,1,0,0,0,0,0,0,1737428.3,0,0,0,0,0,0,0,0
427.256668,0,0,0,0,0,0,0,0,,None,428.26394446688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1979824.3,0,0
427.292309,0,0,0,0,0,0,0,0,,None,428.29958546688,0,0,0,0,0,0,0,0,0,0,0,1528775.6,0,0,0,0,0
427.292661,0,0,0,0,0,0,0,0,,None,428.29993746688,0,1,0,0,0,0,0,0,0,0,0,0,1684650.9,0,0,0,0
427.342766,0,0,0,0,0,0,0,0,,None,428.35004246688,0,0,0,0,0,0,0,0,0,0,1694717.9,0,0,0,0,0,0
427.359212,0,0,0,0,0,0,0,0,,None,428.36648846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2077210.4
427.359745,0,0,0,0,0,0,0,0,,None,428.36702146688,0,0,2453895.5,2146777.3,2925734.8,0,1407644.4,1443700.3,0,0,1804547.8,0,0,0,0,0,0
427.360022,0,0,0,0,0,0,0,0,,None,428.36729846688,0,0,0,0,0,3147645.3,0,0,0,0,0,0,0,0,0,0,0
427.378927,0,0,0,0,0,0,0,0,,None,428.38620346688,0,0,0,0,0,1719425.6,0,0,0,0,0,0,0,0,0,0,0
427.379214,26,52,4,0,0,0,0,0,CHO,Lipid,428.38649046688,0.162681880875578,1,0,0,0,0,0,0,0,0,2719754.5,0,0,0,0,0,0
428.0391865,0,0,0,0,0,0,0,0,,None,429.04646296688,0,3,0,0,0,0,0,0,0,0,0,3110024,2570676.8,0,0,0,0
428.039416,0,0,0,0,0,0,0,0,,None,429.04669246688,0,3,0,0,0,0,0,0,0,0,1912044.9,0,0,0,0,0,0
428.179771,23,28,7,0,1,0,0,0,CHO,Lignin,429.18704746688,-0.441242533286226,0,0,0,0,1670201.6,0,0,0,0,0,0,0,0,0,0,0
428.1886105,15,31,11,3,0,0,0,0,CHON,Carb,429.19588696688,-0.0655017459794564,2,0,0,0,0,0,0,0,0,0,3185326.5,2582505.5,0,0,0,0
428.207672,0,0,0,0,0,0,0,0,,None,429.21494846688,0,1,0,1625206.8,0,0,0,0,0,0,0,0,0,0,0,0,0
428.2079,24,31,6,1,0,0,0,0,CHON,Lignin,429.21517646688,-0.0902437335811582,1,0,0,1872693.9,0,0,0,0,0,0,0,0,0,0,0,0
428.214779,0,0,0,0,0,0,0,0,,None,429.22205546688,0,2,0,0,0,0,0,0,0,0,0,1962677.4,0,0,0,0,0
428.216584,0,0,0,0,0,0,0,0,,None,429.22386046688,0,2,0,0,0,0,0,0,0,1785283.4,0,0,0,0,0,0,0
428.251443125,0,0,0,0,0,0,0,0,,None,429.25871959188,0,1,1838570.9,2474367,1449277.3,0,0,0,1967275.6,0,2024757.5,3154110.8,4023808,0,0,0,1542428
428.251753,0,0,0,0,0,0,0,0,,None,429.25902946688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1520681.5,0,0
428.37922,0,0,0,0,0,0,0,0,,None,429.38649646688,0,1,2522617.3,3148438.8,1832018.8,2880615.3,1649676.1,1635405.1,0,1865438.6,0,0,0,0,0,0,2373440.8
428.379521,0,0,0,0,0,0,0,0,,None,429.38679746688,0,0,0,0,0,0,0,0,0,0,2245985.3,0,0,0,0,0,0
428.766058,0,0,0,0,0,0,0,0,,None,429.77333446688,0,0,2564644.5,1889502.8,0,0,0,0,0,0,0,0,0,0,0,0,0
428.766275,0,0,0,0,0,0,0,0,,None,429.77355146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918896
428.850551,0,0,0,0,0,0,0,0,,None,429.85782746688,0,0,0,0,0,0,0,0,0,1600045.1,0,0,0,0,0,0,0
428.986512,15,11,13,0,0,0,1,0,CHOP,ConHC,429.99378846688,-0.143063648016275,3,0,0,0,0,0,0,0,0,0,1845373,0,0,0,0,0
428.99816,0,0,0,0,0,0,0,0,,None,430.00543646688,0,3,0,0,0,0,0,0,0,0,0,2201984,0,0,0,0,0
429.0184475,15,26,2,0,0,6,0,0,CHOS,Lipid,430.02572396688,-0.0459230201305815,3,0,0,0,0,0,0,0,0,0,9164165,3385102.5,0,0,0,0
429.0353576,14,22,9,0,0,3,0,0,CHOS,AminoSugar,430.04263406688,-0.092297313640561,3,0,2447121,0,0,0,0,0,0,11343425,18365834,13547284,0,0,3952069,0
429.035681,24,15,4,0,0,1,1,0,CHOSP,ConHC,430.04295746688,-0.212297349476084,4,0,0,0,0,5937749.5,0,0,0,0,0,0,3600504,0,0,0
429.045459,0,0,0,0,0,0,0,0,,None,430.05273546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175856.3,0,0
429.046370875,20,14,11,0,0,0,0,0,CHO,ConHC,430.05364734188,-0.0838253093242309,2,0,0,1524674.5,2577151,0,2841307.3,2792789.8,2142541.8,3411524.5,2291596.5,0,0,0,2233287.5,0
429.046653666667,20,14,11,0,0,0,0,0,CHO,ConHC,430.053930133547,-0.741397820949748,2,2933828,2133267,0,0,0,0,0,0,0,0,0,0,0,0,2541056.3
429.061356,0,0,0,0,0,0,0,0,,None,430.06863246688,0,1,0,0,0,1437442.3,0,0,0,0,0,0,0,0,0,0,0
429.067709,0,0,0,0,0,0,0,0,,None,430.07498546688,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1654261.8,0,0
429.079834,0,0,0,0,0,0,0,0,,None,430.08711046688,0,2,0,0,1622216.1,0,0,0,0,0,0,0,0,0,0,0,0
429.080096,25,18,5,0,0,1,0,0,CHOS,ConHC,430.08737246688,0.28345733395481,2,0,0,0,1491206.5,0,0,0,0,0,0,0,0,0,0,0
429.0827595,21,18,10,0,0,0,0,0,CHO,Lignin,430.09003596688,-0.0910694894182727,2,0,2592025.8,2335688.5,3372295.3,2158170.8,3918563,3240285.5,3487571.8,2949713,2578326,0,1580673.3,2039417.5,2300368.5,0
429.083017666667,21,18,10,0,0,0,0,0,CHO,Lignin,430.090294133547,-0.691330984854082,2,2368584.3,0,0,0,0,0,0,0,0,0,2092325.1,0,0,0,3642378.8
429.104007,0,0,0,0,0,0,0,0,,None,430.11128346688,0,1,0,0,0,0,0,0,0,0,0,1601435.4,0,0,0,0,0
429.104226,18,22,12,0,0,0,0,0,CHO,Tannin,430.11150246688,-0.874878904310352,2,0,0,0,0,0,0,0,0,0,0,0,0,1582462.9,0,0
429.119240083333,22,22,9,0,0,0,0,0,CHO,Lignin,430.126516550213,-0.312106108800368,1,0,2140448.5,2911182.8,4119823.5,2421854.8,3762922.8,2960741.3,4202329.5,2849885.5,2631583.5,2226482,2684552.3,0,0,3390997
429.119617,14,28,9,2,0,0,2,0,CHONP,AminoSugar,430.12689346688,0.255880814939141,3,0,0,0,0,0,0,0,0,0,0,0,0,2042754.8,0,0
429.119884,23,26,4,0,0,2,0,0,CHOS,Lignin,430.12716046688,0.209789402519878,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2258905.8,0
429.125074533333,15,26,14,0,0,0,0,0,CHO,Carb,430.132351000213,-0.221922887606695,4,38156876,29021986,10488784,6583569,7164511.5,5339884,10509158,4357978.5,15111775,25959840,17598260,7224457.5,5114756,9740763,19845142
429.140056,0,0,0,0,0,0,0,0,,None,430.14733246688,0,1,0,0,0,0,0,0,0,0,0,0,0,1637260.4,0,0,0
429.1403968,0,0,0,0,0,0,0,0,,None,430.14767326688,0,1,0,0,0,0,1693793.1,0,0,0,0,2867108.8,2059065.3,0,0,1682398.6,1964059.1
429.154891,15,30,10,2,0,1,0,0,CHONS,AminoSugar,430.16216746688,-0.119914032225473,4,0,0,0,0,0,0,0,0,0,0,0,0,2546059.5,0,0
429.155433923077,23,26,8,0,0,0,0,0,CHO,Lignin,430.162710389957,0.133487728252574,2,4160592.3,3167015.3,3402708.8,5298455.5,4255331,6166258.5,4380525,5497695.5,4882026,5061033,4595518.5,3590287.3,0,0,3545887.5
429.155791,23,26,8,0,0,0,0,0,CHO,Lignin,430.16306746688,-0.696609036659838,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3960290.3,0
429.161362,16,30,13,0,0,0,0,0,CHO,Carb,430.16863846688,0.00600559829431968,3,0,2404648.5,0,0,0,0,0,0,0,0,0,0,0,0,0
429.172584,15,30,12,2,0,0,0,0,CHON,Carb,430.17986046688,0.0324787869137945,3,0,0,0,0,0,0,0,0,0,2204589.3,0,0,0,0,0
